,userid,time_stamp,adgroup_id,pid,nonclk,clk,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,cate_id,campaign_id,customer,brand,price,hist_cate_id,hist_adgroup_id
24253726,56008,1494386131,362149,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,1509,320194,144008,266355.0,1.798999988977812e-07,1509,362149
14393867,37817,1494395486,65896,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,5443,1981,55089,,4.89000022696473e-08,5443,65896
9687277,782044,1494029236,272798,430539_1007,1,0,0,11,1,5,,3,0,2.0,10726,5951,83372,28477.0,6.798999834245478e-07,10726,272798
24535429,728743,1494290851,104593,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,20251,97612,224935.0,4.998989970772527e-05,4541,104593
18846139,4500,1494647351,652904,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6432,18009,97571,83019.0,1.0798999028338585e-06,6432,652904
10105850,4500,1494553554,813252,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,1665,336971,220660,234846.0,1.989900056287297e-06,1665,813252
9621106,37817,1494275089,710213,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,192914,61970,336714.0,2.9890000519117166e-07,6952,710213
24490929,694536,1494679787,783545,430548_1007,1,0,0,3,2,3,,3,0,,4292,59929,118910,,7.899000138422707e-07,4292,783545
22220799,1067128,1494482043,511606,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,261841,228773,124538.0,1.8798999690261553e-06,6261,511606
1900532,37817,1494210795,606708,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6183,31431,111664,,6.499000164694735e-07,6183,606708
9346665,1076981,1494301872,552851,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,339551,16651,398071.0,9.489999541756333e-08,6427,552851
15755196,186325,1494558016,807503,430548_1007,1,0,0,11,1,5,,2,0,,4520,106275,147681,,3.1990001048143313e-07,4520,807503
2652819,994496,1494157577,527671,430539_1007,1,0,0,4,2,4,,3,0,4.0,6261,354607,23579,180031.0,5.579900062002707e-06,6261,527671
17492001,118379,1494396987,497427,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5957,245351,24352,282375.0,7.379900125670247e-06,5957,497427
5116784,118379,1494043826,687212,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,1665,134678,16298,180871.0,8.898999794837437e-07,1665,687212
8348814,829038,1494220379,436498,430539_1007,1,0,0,10,1,4,,3,0,2.0,6281,237091,83936,254360.0,1.989900056287297e-06,6281,436498
10501163,503986,1494660920,91485,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6554,82920,155504,181325.0,2.999000230374804e-07,6554,91485
13400933,4500,1494046131,664625,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6554,8240,7826,181325.0,7.799000059094396e-07,6554,664625
6728715,37817,1494336662,391079,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,122,110248,1678,233022.0,2.499000117950345e-07,122,391079
11449122,1089728,1494390086,826737,430548_1007,1,0,0,9,1,3,,3,0,2.0,6426,342888,227800,275402.0,3.879899850289803e-06,6426,826737
15406920,728743,1494330349,560876,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,109519,167162,53555.0,5.699990288121626e-05,4541,560876
9867012,406973,1494223448,716646,430548_1007,1,0,0,2,2,2,,3,0,,6261,350208,243506,381528.0,1.4990000352099742e-07,6261,716646
16953911,118379,1494306345,685683,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,1665,189620,165361,401096.0,8.189899745048024e-06,1665,685683
20605515,852597,1494115996,443,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,5539,204542,27037,,4.498999999213993e-07,5539,443
23535789,195826,1494056666,139435,430539_1007,1,0,0,3,2,3,,3,0,3.0,4283,55928,138930,,1.7798998896978446e-06,4283,139435
20004299,122203,1494209200,187688,430539_1007,1,0,0,9,1,3,,3,0,2.0,6961,88454,94267,25592.0,1.2998999636693043e-06,6961,187688
6946486,37817,1494208772,580707,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,334054,77828,455132.0,1.7798998896978446e-06,6554,580707
659654,640487,1494505317,653308,430539_1007,1,0,0,2,2,2,2.0,3,0,,4281,144851,81795,,9.898999451252166e-07,4281,653308
23976539,716346,1494152542,299648,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,6519,49138,131365,292452.0,1.9798999346676283e-06,6519,299648
23658779,186325,1494486198,469708,430548_1007,1,0,0,11,1,5,,2,0,,4282,99951,167193,39232.0,1.5898999663477298e-06,4282,469708
10938901,503986,1494391347,739930,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,4283,374475,255488,,6.499000164694735e-07,4283,739930
10269183,122203,1494209159,136484,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,218654,56710,78538.0,3.3989999792538583e-07,541,136484
22583990,118379,1494313863,278453,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7339,311850,47609,159809.0,8.398999966630072e-07,7339,278453
6730111,1076981,1494425320,486935,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,122,337259,2614,,3.1790000321052503e-07,122,486935
12822104,1113511,1494564006,209804,430548_1007,1,0,0,3,2,3,,3,0,1.0,7214,147957,51104,,2.8900000614839882e-08,7214,209804
12635025,42044,1494347950,741547,430539_1007,1,0,19,3,2,3,2.0,3,0,2.0,1535,374482,255521,,2.8990001510464936e-07,1535,741547
4075688,37817,1494297461,356410,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,7746,326501,240861,261091.0,7.799000059094396e-07,7746,356410
24903188,608519,1494388148,361888,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,10905,261600,227649,424265.0,9.798999371923856e-07,10905,361888
20704494,1067128,1494557409,493869,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,185055,118503,407655.0,1.2798999478036421e-06,4520,493869
4722965,1102430,1494642681,436123,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,32323,115380,268523.0,7.989000323505024e-07,4281,436123
22100754,1075609,1494212479,745012,430539_1007,1,0,54,8,1,2,1.0,3,1,2.0,6142,21983,92673,,7.899000138422707e-07,6142,745012
4875315,283023,1494395452,652514,430539_1007,1,0,0,9,1,3,2.0,3,0,,562,211294,124191,283597.0,7.799000059094396e-07,562,652514
23199093,379438,1494163221,646015,430539_1007,1,0,0,4,2,4,,3,0,1.0,6522,334052,222863,,9.798999371923856e-07,6522,646015
20377040,379438,1494162590,596701,430539_1007,1,0,0,4,2,4,,3,0,1.0,4288,358006,70779,,5.498999939845817e-07,4288,596701
16229468,1089728,1494638603,149627,430548_1007,1,0,0,9,1,3,,3,0,2.0,859,86821,161000,267430.0,6.79989989293972e-06,859,149627
1551595,37817,1494048311,685827,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,4281,170452,2376,,7.497999945371703e-07,4281,685827
3783632,1076981,1494479951,490829,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6554,340476,175328,,2.9890000519117166e-07,6554,490829
1437869,409373,1494311348,775924,430548_1007,1,0,0,10,1,4,2.0,3,0,,6261,359520,13787,,1.2398999160723179e-06,6261,775924
6055556,716346,1494646935,748324,430548_1007,1,0,18,3,2,3,2.0,3,0,1.0,6523,79396,86717,,7.899000138422707e-07,6523,748324
21174892,409373,1494311628,461550,430548_1007,1,0,0,10,1,4,2.0,3,0,,6735,312954,241503,202128.0,9.798999371923856e-07,6735,461550
9394471,829038,1494297277,40428,430539_1007,1,0,0,10,1,4,,3,0,2.0,6283,92761,143028,226758.0,2.989899940075702e-06,6283,40428
16383130,1067128,1494647098,822042,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,293208,224958,,1.3198999795349664e-06,4520,822042
21124897,118379,1494414945,586557,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,1665,372964,201548,450184.0,4.899000032310141e-07,1665,586557
16821112,186325,1494666788,63488,430548_1007,1,0,0,11,1,5,,2,0,,1809,401099,44506,21354.0,1.4798999927734258e-06,1809,63488
24582209,469812,1494117313,376497,430548_1007,0,1,95,12,1,6,2.0,2,0,,5022,178810,107251,200912.0,1.8798999690261553e-06,5022,376497
416784,1063860,1494476452,336334,430539_1007,1,0,0,4,2,4,,3,0,,6554,60752,19679,181325.0,4.999000111638452e-07,6554,336334
22161822,390932,1494026306,325912,430548_1007,1,0,0,4,2,4,,3,0,2.0,835,171792,190151,,4.370000183939737e-08,835,325912
12023092,390932,1494629589,660436,430548_1007,1,0,0,4,2,4,,3,0,2.0,4617,80533,151198,251855.0,4.999000111638452e-07,4617,660436
10377593,153909,1494330534,602818,430539_1007,1,0,81,10,1,4,2.0,3,0,4.0,4281,34417,121211,259579.0,1.3898999213779462e-06,4281,602818
6357856,731621,1494197371,592135,430539_1007,1,0,0,4,2,4,,3,0,1.0,4281,422486,47834,116334.0,2.279899945278885e-06,4281,592135
22792822,390932,1494369726,580206,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,356886,199076,,6.898999913573789e-07,4505,580206
1456220,1067128,1494598676,224737,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4282,123830,1594,58326.0,1.8798999690261553e-06,4282,224737
8275546,4500,1494474009,511057,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4282,410001,64736,421646.0,1.1798999821621692e-06,4282,511057
14153309,390932,1494688108,423220,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,401217,50188,387141.0,1.6798999240563717e-06,4505,423220
3347276,1102430,1494642852,780294,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,272848,28529,,2.759899871307425e-06,4281,780294
13034285,846704,1494621246,435946,430539_1007,1,0,0,10,1,4,,3,0,2.0,9687,338482,111854,220468.0,5.359990245779045e-05,9687,435946
22794601,390932,1494343893,651404,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,288348,107836,199765.0,6.798999834245478e-07,4505,651404
22823003,728743,1494554041,595081,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,112359,150349,332700.0,9.759989916346967e-05,4541,595081
19067224,1102430,1494116112,667963,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,6426,156376,173063,,5.079899892734829e-06,6426,667963
4132138,37817,1494255396,608846,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,310739,246351,242771.0,3.8990000916783174e-07,6952,608846
21089294,1043380,1494490490,9508,430548_1007,1,0,0,10,1,4,,3,0,4.0,7171,419638,24417,,9.889999574852482e-08,7171,9508
15668279,1067128,1494481127,653382,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,152326,180671,,1.8898999769589864e-06,4520,653382
10184180,1043380,1494490356,380431,430548_1007,1,0,0,10,1,4,,3,0,4.0,9447,343107,163573,182824.0,2.5598999400244793e-06,9447,380431
19605741,390932,1494072190,451886,430548_1007,1,0,0,4,2,4,,3,0,2.0,835,241741,217414,,5.899000257159059e-07,835,451886
10350224,390932,1494629614,828615,430548_1007,1,0,0,4,2,4,,3,0,2.0,6952,65734,146117,188080.0,9.94900005935051e-07,6952,828615
6766205,1091685,1494170018,683446,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,1665,81425,159581,291349.0,2.989899940075702e-06,1665,683446
7986323,253764,1494432889,330023,430539_1007,1,0,80,10,1,4,2.0,3,0,2.0,4377,257502,223579,139797.0,5.279900051391451e-06,4377,330023
13547548,390932,1494653111,599059,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,95315,123512,110208.0,1.719899955787696e-06,4505,599059
5894226,728644,1494208421,746129,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6426,422539,76576,17546.0,1.4798999927734258e-06,6426,746129
19376537,437677,1494465958,749001,430539_1007,1,0,0,9,1,3,,3,0,3.0,4385,369504,207998,342760.0,7.799000059094396e-07,4385,749001
16597619,186325,1494558016,815250,430548_1007,1,0,0,11,1,5,,2,0,,4284,73658,153971,148716.0,6.879899956402369e-06,4284,815250
1248713,409373,1494214472,709851,430548_1007,0,1,0,10,1,4,2.0,3,0,,6261,359520,13787,,1.1898999900950002e-06,6261,709851
2670737,56008,1494261562,610984,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,1665,136030,14567,105308.0,2.5798999558901414e-06,1665,610984
76061,186325,1494557975,788109,430548_1007,1,0,0,11,1,5,,2,0,,4288,41474,119975,,4.989000217392459e-07,4288,788109
24582217,469812,1494399033,508142,430548_1007,1,0,95,12,1,6,2.0,2,0,,4876,212560,154350,,3.9890002767606347e-07,4876,508142
16995454,1067128,1494583659,367813,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,5232,322682,98409,446183.0,3.7990000123500067e-07,5232,367813
6669549,915965,1494236239,698706,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6512,14693,92296,66728.0,2.9799000458297087e-06,6512,698706
12526885,390932,1494199827,686941,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,369227,142863,,5.899000257159059e-07,7146,686941
4625187,503986,1494660969,236546,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6255,284207,127790,,6.699000323351356e-07,6255,236546
5612098,409373,1494496381,19883,430548_1007,1,0,0,10,1,4,2.0,3,0,,6735,419469,40359,317792.0,1.2279900147404987e-05,6735,19883
10586268,1067128,1494344932,687228,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,391476,38817,396367.0,2.6898999294644454e-06,6261,687228
22690194,783332,1494428918,611341,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,419762,67758,,5.358999715099344e-07,4520,611341
17970440,783332,1494514682,748070,430539_1007,1,0,0,12,1,6,,3,0,1.0,4280,374915,242813,,5.689899808203336e-06,4280,748070
916492,1059997,1494642170,632644,430548_1007,0,1,35,4,2,4,3.0,3,0,2.0,4282,98970,6970,,1.379899913445115e-06,4282,632644
20880435,37817,1494018641,619777,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,44831,64144,,1.3679899893759284e-05,6426,619777
4643773,1067128,1494587876,13223,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,22386,67194,133969.0,7.799000059094396e-07,4520,13223
24313765,1089728,1494571556,642673,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,305500,244296,,3.9899000512377825e-06,6261,642673
11017473,409373,1494598407,335224,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,63293,20674,377265.0,2.7798998871730873e-06,1665,335224
7127922,390932,1494651920,345610,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,53298,74084,153529.0,1.989900056287297e-06,4505,345610
18864371,409373,1494127088,561946,430548_1007,1,0,0,10,1,4,2.0,3,0,,6261,202497,103078,234846.0,4.109900146431755e-06,6261,561946
10344808,376279,1494476490,470346,430548_1007,1,0,0,4,2,4,,3,0,,6183,231137,179405,188080.0,9.798999371923856e-07,6183,470346
11351126,728644,1494208421,775446,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,140100,21931,240323.0,1.989900056287297e-06,6261,775446
13395955,1076981,1494117785,612245,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6432,257538,108710,406489.0,3.8990000916783174e-07,6432,612245
22170139,384414,1494494785,72755,430548_1007,1,0,0,1,2,1,,3,0,,11414,176787,73890,310590.0,1.2998999636693043e-06,11414,72755
18722209,390932,1494629614,783356,430548_1007,1,0,0,4,2,4,,3,0,2.0,6952,372347,22321,201206.0,3.7990000123500067e-07,6952,783356
18275410,118379,1494068723,397254,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,199513,18817,410007.0,2.179899865950574e-06,4284,397254
2261693,1089728,1494398504,581050,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,286273,106063,287015.0,7.879900294938125e-06,6261,581050
10296537,782462,1494125903,408840,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,731,23005,101350,,4.32900009172954e-07,731,408840
1270261,384414,1494221997,726310,430548_1007,1,0,0,1,2,1,,3,0,,6261,181547,28529,82527.0,1.7598999875190202e-06,6261,726310
8998530,728644,1494279770,579145,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,7339,45341,15827,,8.789999839109441e-08,7339,579145
12533432,118379,1494081658,707860,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4520,118649,252859,,4.859899945586221e-06,4520,707860
19378036,56008,1494386131,531564,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,1504,390398,44565,,8.898999794837437e-07,1504,531564
24253757,56008,1494131835,655,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,5172,403260,6960,160582.0,5.989999607436403e-08,5172,655
20950289,118379,1494044136,582741,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4520,71543,11646,162651.0,1.1298999424980138e-06,4520,582741
22794070,390932,1494629589,372726,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,7102,69710,,2.179899865950574e-06,4505,372726
22793217,390932,1494072451,151353,430548_1007,1,0,0,4,2,4,,3,0,2.0,9687,89577,10958,284607.0,5.599899850494694e-06,9687,151353
6910278,1076981,1494597443,316839,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,321493,245980,143235.0,4.279899712855695e-06,856,316839
15868566,390932,1494653230,328642,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,404347,53587,,3.3989999792538583e-07,4282,328642
20046215,118379,1494091304,179990,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,269530,233010,14090.0,3.259900040575303e-06,4283,179990
6533073,232221,1494506064,571282,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,6736,26913,104470,372532.0,4.679000085161533e-07,6736,571282
11334165,469812,1494079766,62938,430548_1007,1,0,95,12,1,6,2.0,2,0,,4918,400596,39534,187924.0,1.6798999240563717e-06,4918,62938
10620668,390932,1494500804,580061,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,228514,70011,,9.798999371923856e-07,4292,580061
3629709,409373,1494380063,557918,430548_1007,1,0,0,10,1,4,2.0,3,0,,6735,290910,210907,247789.0,3.979000098297547e-07,6735,557918
10603277,390932,1494457680,765696,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,404169,56581,,8.499000045958383e-07,4281,765696
16604836,1089728,1494281254,443953,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,208933,170979,,9.898999451252166e-07,5166,443953
16389248,4500,1494303163,7578,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,5953,2329,79657,74668.0,4.579899723466951e-06,5953,7578
14954795,153909,1494553702,678816,430539_1007,1,0,81,10,1,4,2.0,3,0,4.0,4281,136435,7875,,1.4598999769077636e-06,4281,678816
23868549,4500,1494558100,785585,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4521,143155,23215,,8.17989985080203e-06,4521,785585
13737840,1067128,1494585855,111810,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,80769,102867,,4.798999952981831e-07,4520,111810
2089257,186325,1494154390,710777,430548_1007,1,0,0,11,1,5,,2,0,,6261,119286,252859,415295.0,7.97990014689276e-06,6261,710777
10630613,4500,1494546975,592704,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,1665,198255,180707,,1.6898999319892027e-06,1665,592704
12561697,390932,1494339456,605378,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,406346,33341,,5.989000442241377e-07,4282,605378
14136739,829038,1494598876,133863,430539_1007,1,0,0,10,1,4,,3,0,2.0,859,6894,84076,18909.0,4.6799000301689375e-06,859,133863
10264980,390932,1494423292,587340,430548_1007,1,0,0,4,2,4,,3,0,2.0,3787,363222,161791,392126.0,2.7998999030387495e-06,3787,587340
5592632,1036810,1494582732,814807,430539_1007,1,0,0,3,2,3,,3,0,2.0,6261,118601,28529,82527.0,1.959899918801966e-06,6261,814807
10906822,409373,1494395493,736279,430548_1007,1,0,0,10,1,4,2.0,3,0,,562,188695,175951,186516.0,9.898999451252166e-07,562,736279
1369971,782462,1494567993,670230,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,4281,208551,15140,,9.996999779104954e-07,4281,670230
24313869,1089728,1494311119,748713,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,312826,142166,,2.9890000519117166e-07,6183,748713
6886393,1076981,1494594516,436803,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,253437,214447,,7.979000429259031e-07,856,436803
7414638,594253,1494134609,362106,430548_1007,1,0,0,5,2,5,,3,0,3.0,4282,326247,250687,,1.1798999821621692e-06,4282,362106
21868496,186325,1494669781,838383,430548_1007,1,0,0,11,1,5,,2,0,,4520,65700,147681,,3.6990002172387904e-07,4520,838383
4147836,37817,1494438505,788726,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6760,18945,96199,348758.0,6.798999834245478e-07,6760,788726
10710384,390932,1494653230,247984,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,140937,22757,,1.2889999823073595e-07,4282,247984
23932233,783332,1494336253,624748,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,184775,190637,,7.899000138422707e-07,4520,624748
2055658,1076981,1494311930,549111,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,252517,38881,106063.0,2.8299000405240804e-06,6427,549111
19305390,122203,1494218955,653700,430539_1007,1,0,0,9,1,3,,3,0,2.0,6286,10048,88323,419975.0,1.3499000033334596e-06,6286,653700
22578896,783332,1494665374,418950,430539_1007,1,0,0,12,1,6,,3,0,1.0,4384,343176,209976,56039.0,9.998999530580477e-07,4384,418950
12916921,232221,1494138634,487807,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,7214,232176,213029,197848.0,1.4990000352099742e-07,7214,487807
16389619,118379,1494300838,812139,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5953,130187,149040,,5.585899543802952e-06,5953,812139
6449769,913595,1494126294,422901,430539_1007,0,1,68,9,1,3,3.0,3,0,2.0,10062,332909,204362,157628.0,5.959990085102618e-05,10062,422901
24829900,1076981,1494589982,673654,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,380360,91314,294982.0,6.9989999929021e-07,856,673654
9425190,197278,1494254645,455576,430548_1007,1,0,17,3,2,3,1.0,3,0,3.0,4520,152064,146086,,1.9798999346676283e-06,4520,455576
2197774,195826,1494512311,670276,430539_1007,1,0,0,3,2,3,,3,0,3.0,4292,42239,121018,,8.998999874165747e-07,4292,670276
17135756,852597,1494115996,107015,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,8980,5243,83237,,5.599000019174127e-07,8980,107015
11082142,390932,1494544664,739172,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,371374,70650,413360.0,1.11239990019385e-06,4282,739172
453165,1091685,1494170018,659289,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,1665,360936,13787,,1.619899990146223e-06,1665,659289
8944703,409373,1494136419,580059,430548_1007,1,0,0,10,1,4,2.0,3,0,,4282,12658,87892,,1.5798999584148987e-06,4282,580059
14364714,37817,1494336917,608168,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,122,279510,217787,,3.598000262172718e-07,122,608168
8566335,503986,1494660650,421200,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6554,334318,86882,291134.0,1.4899000007062568e-06,6554,421200
11954845,852597,1494578306,427747,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,1101,261364,87951,398174.0,1.7998999055635068e-06,1101,427747
22392460,409373,1494231358,640664,430548_1007,1,0,0,10,1,4,2.0,3,0,,6261,133625,13908,185580.0,5.979899924568599e-06,6261,640664
13159373,728644,1494463938,554312,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,4284,162386,118258,268953.0,1.989900056287297e-06,4284,554312
8934371,390932,1494509392,734757,430548_1007,1,0,0,4,2,4,,3,0,2.0,6177,263147,217787,,3.949000131342473e-07,6177,734757
3814385,782462,1494683308,431152,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6554,20141,100940,196783.0,1.9798999346676283e-06,6554,431152
7958758,122203,1494209259,166598,430539_1007,1,0,0,9,1,3,,3,0,2.0,6281,86608,62497,309982.0,1.9798999346676283e-06,6281,166598
22214263,122203,1494566054,299447,430539_1007,1,0,0,9,1,3,,3,0,2.0,8914,320856,247479,183972.0,1.4990000352099742e-07,8914,299447
11211111,186325,1494139777,133730,430548_1007,1,0,0,11,1,5,,2,0,,5539,110061,169693,346502.0,9.898999451252166e-07,5539,133730
